2025-01-28 06:06:57 status half-configured mawk:arm64 1.3.4.20240905-1
2025-01-28 06:06:57 status installed mawk:arm64 1.3.4.20240905-1
2025-01-28 06:06:57 configure libdebconfclient0:arm64 0.277 <none>
2025-01-28 06:06:57 status unpacked libdebconfclient0:arm64 0.277
2025-01-28 06:06:57 status half-configured libdebconfclient0:arm64 0.277
2025-01-28 06:06:57 status installed libdebconfclient0:arm64 0.277
2025-01-28 06:06:57 configure base-files:arm64 1:2024.4.1 <none>
2025-01-28 06:06:57 status unpacked base-files:arm64 1:2024.4.1
2025-01-28 06:06:57 status half-configured base-files:arm64 1:2024.4.1
2025-01-28 06:06:58 status installed base-files:arm64 1:2024.4.1
2025-01-28 06:06:58 configure libbz2-1.0:arm64 1.0.8-6 <none>
2025-01-28 06:06:58 status unpacked libbz2-1.0:arm64 1.0.8-6
2025-01-28 06:06:58 status half-configured libbz2-1.0:arm64 1.0.8-6
2025-01-28 06:06:58 status installed libbz2-1.0:arm64 1.0.8-6
2025-01-28 06:06:58 configure libbsd0:arm64 0.12.2-2 <none>
2025-01-28 06:06:58 status unpacked libbsd0:arm64 0.12.2-2
2025-01-28 06:06:58 status half-configured libbsd0:arm64 0.12.2-2
2025-01-28 06:06:58 status installed libbsd0:arm64 0.12.2-2
2025-01-28 06:06:58 configure libblkid1:arm64 2.40.4-1 <none>
2025-01-28 06:06:58 status unpacked libblkid1:arm64 2.40.4-1
2025-01-28 06:06:58 status half-configured libblkid1:arm64 2.40.4-1
2025-01-28 06:06:58 status installed libblkid1:arm64 2.40.4-1
2025-01-28 06:06:58 configure libstdc++6:arm64 14.2.0-12 <none>
2025-01-28 06:06:58 status unpacked libstdc++6:arm64 14.2.0-12
2025-01-28 06:06:58 status half-configured libstdc++6:arm64 14.2.0-12
2025-01-28 06:06:58 status installed libstdc++6:arm64 14.2.0-12
2025-01-28 06:06:58 configure dash:arm64 0.5.12-11 <none>
2025-01-28 06:06:58 status unpacked dash:arm64 0.5.12-11
2025-01-28 06:06:58 status half-configured dash:arm64 0.5.12-11
2025-01-28 06:06:59 status installed dash:arm64 0.5.12-11
2025-01-28 06:06:59 configure libtinfo6:arm64 6.5-2+b1 <none>
2025-01-28 06:06:59 status unpacked libtinfo6:arm64 6.5-2+b1
2025-01-28 06:06:59 status half-configured libtinfo6:arm64 6.5-2+b1
2025-01-28 06:06:59 status installed libtinfo6:arm64 6.5-2+b1
2025-01-28 06:06:59 configure bash:arm64 5.2.37-1 <none>
2025-01-28 06:06:59 status unpacked bash:arm64 5.2.37-1
2025-01-28 06:06:59 status half-configured bash:arm64 5.2.37-1
2025-01-28 06:06:59 status installed bash:arm64 5.2.37-1
2025-01-28 06:06:59 configure libzstd1:arm64 1.5.6+dfsg-2 <none>
2025-01-28 06:06:59 status unpacked libzstd1:arm64 1.5.6+dfsg-2
2025-01-28 06:06:59 status half-configured libzstd1:arm64 1.5.6+dfsg-2
2025-01-28 06:06:59 status installed libzstd1:arm64 1.5.6+dfsg-2
2025-01-28 06:06:59 configure liblzma5:arm64 5.6.3-1+b1 <none>
2025-01-28 06:06:59 status unpacked liblzma5:arm64 5.6.3-1+b1
2025-01-28 06:06:59 status half-configured liblzma5:arm64 5.6.3-1+b1
2025-01-28 06:06:59 status installed liblzma5:arm64 5.6.3-1+b1
2025-01-28 06:06:59 configure liblz4-1:arm64 1.9.4-4 <none>
2025-01-28 06:06:59 status unpacked liblz4-1:arm64 1.9.4-4
2025-01-28 06:06:59 status half-configured liblz4-1:arm64 1.9.4-4
2025-01-28 06:06:59 status installed liblz4-1:arm64 1.9.4-4
2025-01-28 06:06:59 configure libc-bin:arm64 2.40-3 <none>
2025-01-28 06:06:59 status unpacked libc-bin:arm64 2.40-3
2025-01-28 06:06:59 status half-configured libc-bin:arm64 2.40-3
2025-01-28 06:06:59 status installed libc-bin:arm64 2.40-3
2025-01-28 06:06:59 configure ncurses-bin:arm64 6.5-2+b1 <none>
2025-01-28 06:06:59 status unpacked ncurses-bin:arm64 6.5-2+b1
2025-01-28 06:06:59 status half-configured ncurses-bin:arm64 6.5-2+b1
2025-01-28 06:06:59 status installed ncurses-bin:arm64 6.5-2+b1
2025-01-28 06:06:59 configure libacl1:arm64 2.3.2-2+b1 <none>
2025-01-28 06:06:59 status triggers-pending libc-bin:arm64 2.40-3
2025-01-28 06:06:59 status unpacked libacl1:arm64 2.3.2-2+b1
2025-01-28 06:06:59 status half-configured libacl1:arm64 2.3.2-2+b1
2025-01-28 06:06:59 status installed libacl1:arm64 2.3.2-2+b1
2025-01-28 06:06:59 configure libsmartcols1:arm64 2.40.4-1 <none>
2025-01-28 06:06:59 status unpacked libsmartcols1:arm64 2.40.4-1
2025-01-28 06:06:59 status half-configured libsmartcols1:arm64 2.40.4-1
2025-01-28 06:06:59 status installed libsmartcols1:arm64 2.40.4-1
2025-01-28 06:07:00 configure zlib1g:arm64 1:1.3.dfsg+really1.3.1-1+b1 <none>
2025-01-28 06:07:00 status unpacked zlib1g:arm64 1:1.3.dfsg+really1.3.1-1+b1
2025-01-28 06:07:00 status half-configured zlib1g:arm64 1:1.3.dfsg+really1.3.1-1+b1
2025-01-28 06:07:00 status installed zlib1g:arm64 1:1.3.dfsg+really1.3.1-1+b1
2025-01-28 06:07:00 configure libcrypt1:arm64 1:4.4.38-1 <none>
2025-01-28 06:07:00 status unpacked libcrypt1:arm64 1:4.4.38-1
2025-01-28 06:07:00 status half-configured libcrypt1:arm64 1:4.4.38-1
2025-01-28 06:07:00 status installed libcrypt1:arm64 1:4.4.38-1
2025-01-28 06:07:00 configure libcom-err2:arm64 1.47.2-1 <none>
2025-01-28 06:07:00 status unpacked libcom-err2:arm64 1.47.2-1
2025-01-28 06:07:00 status half-configured libcom-err2:arm64 1.47.2-1
2025-01-28 06:07:00 status installed libcom-err2:arm64 1.47.2-1
2025-01-28 06:07:00 configure diffutils:arm64 1:3.10-2 <none>
2025-01-28 06:07:00 status unpacked diffutils:arm64 1:3.10-2
2025-01-28 06:07:00 status half-configured diffutils:arm64 1:3.10-2
2025-01-28 06:07:00 status installed diffutils:arm64 1:3.10-2
2025-01-28 06:07:00 configure libseccomp2:arm64 2.5.5-2 <none>
2025-01-28 06:07:00 status unpacked libseccomp2:arm64 2.5.5-2
2025-01-28 06:07:00 status half-configured libseccomp2:arm64 2.5.5-2
2025-01-28 06:07:00 status installed libseccomp2:arm64 2.5.5-2
2025-01-28 06:07:00 configure libcap2:arm64 1:2.66-5+b1 <none>
2025-01-28 06:07:00 status unpacked libcap2:arm64 1:2.66-5+b1
2025-01-28 06:07:00 status half-configured libcap2:arm64 1:2.66-5+b1
2025-01-28 06:07:00 status installed libcap2:arm64 1:2.66-5+b1
2025-01-28 06:07:00 configure perl-base:arm64 5.40.0-8 <none>
2025-01-28 06:07:00 status unpacked perl-base:arm64 5.40.0-8
2025-01-28 06:07:00 status half-configured perl-base:arm64 5.40.0-8
2025-01-28 06:07:00 status installed perl-base:arm64 5.40.0-8
2025-01-28 06:07:00 configure openssl-provider-legacy:arm64 3.4.0-2 <none>
2025-01-28 06:07:00 status unpacked openssl-provider-legacy:arm64 3.4.0-2
2025-01-28 06:07:00 status half-configured openssl-provider-legacy:arm64 3.4.0-2
2025-01-28 06:07:00 status installed openssl-provider-legacy:arm64 3.4.0-2
2025-01-28 06:07:00 configure hostname:arm64 3.25 <none>
2025-01-28 06:07:00 status unpacked hostname:arm64 3.25
2025-01-28 06:07:00 status half-configured hostname:arm64 3.25
2025-01-28 06:07:00 status installed hostname:arm64 3.25
2025-01-28 06:07:00 configure libcap-ng0:arm64 0.8.5-4 <none>
2025-01-28 06:07:00 status unpacked libcap-ng0:arm64 0.8.5-4
2025-01-28 06:07:00 status half-configured libcap-ng0:arm64 0.8.5-4
2025-01-28 06:07:00 status installed libcap-ng0:arm64 0.8.5-4
2025-01-28 06:07:00 configure libnettle8t64:arm64 3.10-1+b1 <none>
2025-01-28 06:07:00 status unpacked libnettle8t64:arm64 3.10-1+b1
2025-01-28 06:07:00 status half-configured libnettle8t64:arm64 3.10-1+b1
2025-01-28 06:07:00 status installed libnettle8t64:arm64 3.10-1+b1
2025-01-28 06:07:00 configure libgmp10:arm64 2:6.3.0+dfsg-3 <none>
2025-01-28 06:07:00 status unpacked libgmp10:arm64 2:6.3.0+dfsg-3
2025-01-28 06:07:00 status half-configured libgmp10:arm64 2:6.3.0+dfsg-3
2025-01-28 06:07:00 status installed libgmp10:arm64 2:6.3.0+dfsg-3
2025-01-28 06:07:00 configure libaudit1:arm64 1:4.0.2-2+b1 <none>
2025-01-28 06:07:00 status unpacked libaudit1:arm64 1:4.0.2-2+b1
2025-01-28 06:07:00 status half-configured libaudit1:arm64 1:4.0.2-2+b1
2025-01-28 06:07:00 status installed libaudit1:arm64 1:4.0.2-2+b1
2025-01-28 06:07:00 configure gzip:arm64 1.13-1 <none>
2025-01-28 06:07:00 status unpacked gzip:arm64 1.13-1
2025-01-28 06:07:00 status half-configured gzip:arm64 1.13-1
2025-01-28 06:07:01 status installed gzip:arm64 1.13-1
2025-01-28 06:07:01 configure libuuid1:arm64 2.40.4-1 <none>
2025-01-28 06:07:01 status unpacked libuuid1:arm64 2.40.4-1
2025-01-28 06:07:01 status half-configured libuuid1:arm64 2.40.4-1
2025-01-28 06:07:01 status installed libuuid1:arm64 2.40.4-1
2025-01-28 06:07:01 configure libss2:arm64 1.47.2-1 <none>
2025-01-28 06:07:01 status unpacked libss2:arm64 1.47.2-1
2025-01-28 06:07:01 status half-configured libss2:arm64 1.47.2-1
2025-01-28 06:07:01 status installed libss2:arm64 1.47.2-1
2025-01-28 06:07:01 configure libsepol2:arm64 3.7-1 <none>
2025-01-28 06:07:01 status unpacked libsepol2:arm64 3.7-1
2025-01-28 06:07:01 status half-configured libsepol2:arm64 3.7-1
2025-01-28 06:07:01 status installed libsepol2:arm64 3.7-1
2025-01-28 06:07:01 configure libpcre2-8-0:arm64 10.44-5 <none>
2025-01-28 06:07:01 status unpacked libpcre2-8-0:arm64 10.44-5
2025-01-28 06:07:01 status half-configured libpcre2-8-0:arm64 10.44-5
2025-01-28 06:07:01 status installed libpcre2-8-0:arm64 10.44-5
2025-01-28 06:07:01 configure logsave:arm64 1.47.2-1 <none>
2025-01-28 06:07:01 status unpacked logsave:arm64 1.47.2-1
2025-01-28 06:07:01 status half-configured logsave:arm64 1.47.2-1
2025-01-28 06:07:01 status installed logsave:arm64 1.47.2-1
2025-01-28 06:07:01 configure libudev1:arm64 257.2-1 <none>
2025-01-28 06:07:01 status unpacked libudev1:arm64 257.2-1
2025-01-28 06:07:01 status half-configured libudev1:arm64 257.2-1
2025-01-28 06:07:01 status installed libudev1:arm64 257.2-1
2025-01-28 06:07:01 configure libhogweed6t64:arm64 3.10-1+b1 <none>
2025-01-28 06:07:01 status unpacked libhogweed6t64:arm64 3.10-1+b1
2025-01-28 06:07:01 status half-configured libhogweed6t64:arm64 3.10-1+b1
2025-01-28 06:07:01 status installed libhogweed6t64:arm64 3.10-1+b1
2025-01-28 06:07:01 configure sqv:arm64 1.2.1-5 <none>
2025-01-28 06:07:01 status unpacked sqv:arm64 1.2.1-5
2025-01-28 06:07:01 status half-configured sqv:arm64 1.2.1-5
2025-01-28 06:07:01 status installed sqv:arm64 1.2.1-5
2025-01-28 06:07:01 configure grep:arm64 3.11-4+b1 <none>
2025-01-28 06:07:01 status unpacked grep:arm64 3.11-4+b1
2025-01-28 06:07:01 status half-configured grep:arm64 3.11-4+b1
2025-01-28 06:07:01 status installed grep:arm64 3.11-4+b1
2025-01-28 06:07:01 configure libssl3t64:arm64 3.4.0-2 <none>
2025-01-28 06:07:01 status unpacked libssl3t64:arm64 3.4.0-2
2025-01-28 06:07:01 status half-configured libssl3t64:arm64 3.4.0-2
2025-01-28 06:07:01 status installed libssl3t64:arm64 3.4.0-2
2025-01-28 06:07:01 configure e2fsprogs:arm64 1.47.2-1 <none>
2025-01-28 06:07:01 status unpacked e2fsprogs:arm64 1.47.2-1
2025-01-28 06:07:01 status half-configured e2fsprogs:arm64 1.47.2-1
2025-01-28 06:07:16 status installed e2fsprogs:arm64 1.47.2-1
2025-01-28 06:07:16 configure libsystemd0:arm64 257.2-1 <none>
2025-01-28 06:07:16 status unpacked libsystemd0:arm64 257.2-1
2025-01-28 06:07:16 status half-configured libsystemd0:arm64 257.2-1
2025-01-28 06:07:16 status installed libsystemd0:arm64 257.2-1
2025-01-28 06:07:16 configure libselinux1:arm64 3.7-3+b1 <none>
2025-01-28 06:07:16 status unpacked libselinux1:arm64 3.7-3+b1
2025-01-28 06:07:17 status half-configured libselinux1:arm64 3.7-3+b1
2025-01-28 06:07:17 status installed libselinux1:arm64 3.7-3+b1
2025-01-28 06:07:17 configure libpam0g:arm64 1.5.3-7+b1 <none>
2025-01-28 06:07:17 status unpacked libpam0g:arm64 1.5.3-7+b1
2025-01-28 06:07:17 status half-configured libpam0g:arm64 1.5.3-7+b1
2025-01-28 06:07:21 status installed libpam0g:arm64 1.5.3-7+b1
2025-01-28 06:07:21 configure sed:arm64 4.9-2+b1 <none>
2025-01-28 06:07:21 status unpacked sed:arm64 4.9-2+b1
2025-01-28 06:07:21 status half-configured sed:arm64 4.9-2+b1
2025-01-28 06:07:21 status installed sed:arm64 4.9-2+b1
2025-01-28 06:07:21 configure findutils:arm64 4.10.0-3 <none>
2025-01-28 06:07:21 status unpacked findutils:arm64 4.10.0-3
2025-01-28 06:07:21 status half-configured findutils:arm64 4.10.0-3
2025-01-28 06:07:21 status installed findutils:arm64 4.10.0-3
2025-01-28 06:07:21 configure libmount1:arm64 2.40.4-1 <none>
2025-01-28 06:07:21 status unpacked libmount1:arm64 2.40.4-1
2025-01-28 06:07:21 status half-configured libmount1:arm64 2.40.4-1
2025-01-28 06:07:21 status installed libmount1:arm64 2.40.4-1
2025-01-28 06:07:21 configure libsemanage2:arm64 3.7-2+b1 <none>
2025-01-28 06:07:21 status unpacked libsemanage2:arm64 3.7-2+b1
2025-01-28 06:07:21 status half-configured libsemanage2:arm64 3.7-2+b1
2025-01-28 06:07:21 status installed libsemanage2:arm64 3.7-2+b1
2025-01-28 06:07:21 configure libapt-pkg6.0t64:arm64 2.9.23 <none>
2025-01-28 06:07:21 status unpacked libapt-pkg6.0t64:arm64 2.9.23
2025-01-28 06:07:21 status half-configured libapt-pkg6.0t64:arm64 2.9.23
2025-01-28 06:07:21 status installed libapt-pkg6.0t64:arm64 2.9.23
2025-01-28 06:07:21 configure base-passwd:arm64 3.6.6 <none>
2025-01-28 06:07:21 status unpacked base-passwd:arm64 3.6.6
2025-01-28 06:07:21 status half-configured base-passwd:arm64 3.6.6
2025-01-28 06:07:27 status installed base-passwd:arm64 3.6.6
2025-01-28 06:07:27 configure apt:arm64 2.9.23 <none>
2025-01-28 06:07:27 status unpacked apt:arm64 2.9.23
2025-01-28 06:07:27 status half-configured apt:arm64 2.9.23
2025-01-28 06:07:43 status installed apt:arm64 2.9.23
2025-01-28 06:07:43 configure bsdutils:arm64 1:2.40.4-1 <none>
2025-01-28 06:07:43 status unpacked bsdutils:arm64 1:2.40.4-1
2025-01-28 06:07:43 status half-configured bsdutils:arm64 1:2.40.4-1
2025-01-28 06:07:43 status installed bsdutils:arm64 1:2.40.4-1
2025-01-28 06:07:43 configure tar:arm64 1.35+dfsg-3.1 <none>
2025-01-28 06:07:43 status unpacked tar:arm64 1.35+dfsg-3.1
2025-01-28 06:07:43 status half-configured tar:arm64 1.35+dfsg-3.1
2025-01-28 06:07:44 status installed tar:arm64 1.35+dfsg-3.1
2025-01-28 06:07:44 configure libpam-modules-bin:arm64 1.5.3-7+b1 <none>
2025-01-28 06:07:44 status unpacked libpam-modules-bin:arm64 1.5.3-7+b1
2025-01-28 06:07:44 status half-configured libpam-modules-bin:arm64 1.5.3-7+b1
2025-01-28 06:07:44 status installed libpam-modules-bin:arm64 1.5.3-7+b1
2025-01-28 06:07:44 configure coreutils:arm64 9.5-1+b1 <none>
2025-01-28 06:07:44 status unpacked coreutils:arm64 9.5-1+b1
2025-01-28 06:07:44 status half-configured coreutils:arm64 9.5-1+b1
2025-01-28 06:07:44 status installed coreutils:arm64 9.5-1+b1
2025-01-28 06:07:44 configure dpkg:arm64 1.22.11+kali2 <none>
2025-01-28 06:07:44 status unpacked dpkg:arm64 1.22.11+kali2
2025-01-28 06:07:44 status half-configured dpkg:arm64 1.22.11+kali2
2025-01-28 06:07:51 status installed dpkg:arm64 1.22.11+kali2
2025-01-28 06:07:51 configure mount:arm64 2.40.4-1 <none>
2025-01-28 06:07:51 status unpacked mount:arm64 2.40.4-1
2025-01-28 06:07:51 status half-configured mount:arm64 2.40.4-1
2025-01-28 06:07:51 status installed mount:arm64 2.40.4-1
2025-01-28 06:07:51 configure libpam-modules:arm64 1.5.3-7+b1 <none>
2025-01-28 06:07:51 status unpacked libpam-modules:arm64 1.5.3-7+b1
2025-01-28 06:07:52 status half-configured libpam-modules:arm64 1.5.3-7+b1
2025-01-28 06:07:52 status installed libpam-modules:arm64 1.5.3-7+b1
2025-01-28 06:07:52 configure passwd:arm64 1:4.16.0-7 <none>
2025-01-28 06:07:52 status unpacked passwd:arm64 1:4.16.0-7
2025-01-28 06:07:52 status half-configured passwd:arm64 1:4.16.0-7
2025-01-28 06:07:53 status installed passwd:arm64 1:4.16.0-7
2025-01-28 06:07:53 configure libpam-runtime:all 1.5.3-7 <none>
2025-01-28 06:07:53 status unpacked libpam-runtime:all 1.5.3-7
2025-01-28 06:07:53 status half-configured libpam-runtime:all 1.5.3-7
2025-01-28 06:07:59 status installed libpam-runtime:all 1.5.3-7
2025-01-28 06:07:59 configure login:arm64 1:4.16.0-2+really2.40.4-1 <none>
2025-01-28 06:07:59 status unpacked login:arm64 1:4.16.0-2+really2.40.4-1
2025-01-28 06:07:59 status half-configured login:arm64 1:4.16.0-2+really2.40.4-1
2025-01-28 06:08:00 status installed login:arm64 1:4.16.0-2+really2.40.4-1
2025-01-28 06:08:00 configure util-linux:arm64 2.40.4-1 <none>
2025-01-28 06:08:00 status unpacked util-linux:arm64 2.40.4-1
2025-01-28 06:08:00 status half-configured util-linux:arm64 2.40.4-1
2025-01-28 06:08:08 status installed util-linux:arm64 2.40.4-1
2025-01-28 06:08:08 trigproc libc-bin:arm64 2.40-3 <none>
2025-01-28 06:08:08 status half-configured libc-bin:arm64 2.40-3
2025-01-28 06:08:08 status installed libc-bin:arm64 2.40-3
2025-01-28 06:08:09 startup archives unpack
2025-01-28 06:08:09 install adduser:all <none> 3.137
2025-01-28 06:08:09 status half-installed adduser:all 3.137
2025-01-28 06:08:09 status unpacked adduser:all 3.137
2025-01-28 06:08:10 install busybox-static:arm64 <none> 1:1.37.0-4
2025-01-28 06:08:10 status half-installed busybox-static:arm64 1:1.37.0-4
2025-01-28 06:08:10 status unpacked busybox-static:arm64 1:1.37.0-4
2025-01-28 06:08:10 install ca-certificates:all <none> 20241223
2025-01-28 06:08:10 status half-installed ca-certificates:all 20241223
2025-01-28 06:08:11 status unpacked ca-certificates:all 20241223
2025-01-28 06:08:11 install dirmngr:arm64 <none> 2.2.46-1+b1
2025-01-28 06:08:11 status half-installed dirmngr:arm64 2.2.46-1+b1
2025-01-28 06:08:12 status unpacked dirmngr:arm64 2.2.46-1+b1
2025-01-28 06:08:12 install gnupg:all <none> 2.2.46-1
2025-01-28 06:08:12 status half-installed gnupg:all 2.2.46-1
2025-01-28 06:08:12 status unpacked gnupg:all 2.2.46-1
2025-01-28 06:08:13 install gnupg-l10n:all <none> 2.2.46-1
2025-01-28 06:08:13 status half-installed gnupg-l10n:all 2.2.46-1
2025-01-28 06:08:13 status unpacked gnupg-l10n:all 2.2.46-1
2025-01-28 06:08:13 install gpg:arm64 <none> 2.2.46-1+b1
2025-01-28 06:08:13 status half-installed gpg:arm64 2.2.46-1+b1
2025-01-28 06:08:14 status unpacked gpg:arm64 2.2.46-1+b1
2025-01-28 06:08:14 install gpg-agent:arm64 <none> 2.2.46-1+b1
2025-01-28 06:08:14 status half-installed gpg-agent:arm64 2.2.46-1+b1
2025-01-28 06:08:14 status unpacked gpg-agent:arm64 2.2.46-1+b1
2025-01-28 06:08:14 install gpgconf:arm64 <none> 2.2.46-1+b1
2025-01-28 06:08:14 status half-installed gpgconf:arm64 2.2.46-1+b1
2025-01-28 06:08:14 status unpacked gpgconf:arm64 2.2.46-1+b1
2025-01-28 06:08:15 install gpgsm:arm64 <none> 2.2.46-1+b1
2025-01-28 06:08:15 status half-installed gpgsm:arm64 2.2.46-1+b1
2025-01-28 06:08:15 status unpacked gpgsm:arm64 2.2.46-1+b1
2025-01-28 06:08:15 install libapparmor1:arm64 <none> 3.1.7-1+b3
2025-01-28 06:08:15 status triggers-pending libc-bin:arm64 2.40-3
2025-01-28 06:08:15 status half-installed libapparmor1:arm64 3.1.7-1+b3
2025-01-28 06:08:15 status unpacked libapparmor1:arm64 3.1.7-1+b3
2025-01-28 06:08:15 install libassuan9:arm64 <none> 3.0.1-2
2025-01-28 06:08:15 status half-installed libassuan9:arm64 3.0.1-2
2025-01-28 06:08:15 status unpacked libassuan9:arm64 3.0.1-2
2025-01-28 06:08:16 install libffi8:arm64 <none> 3.4.6-1
2025-01-28 06:08:16 status half-installed libffi8:arm64 3.4.6-1
2025-01-28 06:08:16 status unpacked libffi8:arm64 3.4.6-1
2025-01-28 06:08:16 install libgcrypt20:arm64 <none> 1.11.0-7
2025-01-28 06:08:16 status half-installed libgcrypt20:arm64 1.11.0-7
2025-01-28 06:08:16 status unpacked libgcrypt20:arm64 1.11.0-7
2025-01-28 06:08:16 install libgnutls30t64:arm64 <none> 3.8.8-2
2025-01-28 06:08:16 status half-installed libgnutls30t64:arm64 3.8.8-2
2025-01-28 06:08:17 status unpacked libgnutls30t64:arm64 3.8.8-2
2025-01-28 06:08:17 install libgpg-error0:arm64 <none> 1.51-3
2025-01-28 06:08:17 status half-installed libgpg-error0:arm64 1.51-3
2025-01-28 06:08:17 status unpacked libgpg-error0:arm64 1.51-3
2025-01-28 06:08:17 install libidn2-0:arm64 <none> 2.3.7-2+b1
2025-01-28 06:08:17 status half-installed libidn2-0:arm64 2.3.7-2+b1
2025-01-28 06:08:18 status unpacked libidn2-0:arm64 2.3.7-2+b1
2025-01-28 06:08:18 install libksba8:arm64 <none> 1.6.7-2+b1
2025-01-28 06:08:18 status half-installed libksba8:arm64 1.6.7-2+b1
2025-01-28 06:08:18 status unpacked libksba8:arm64 1.6.7-2+b1
2025-01-28 06:08:18 install libldap2:arm64 <none> 2.6.9+dfsg-1
2025-01-28 06:08:18 status half-installed libldap2:arm64 2.6.9+dfsg-1
2025-01-28 06:08:18 status unpacked libldap2:arm64 2.6.9+dfsg-1
2025-01-28 06:08:19 install libncursesw6:arm64 <none> 6.5-2+b1
2025-01-28 06:08:19 status half-installed libncursesw6:arm64 6.5-2+b1
2025-01-28 06:08:19 status unpacked libncursesw6:arm64 6.5-2+b1
2025-01-28 06:08:19 install libnpth0t64:arm64 <none> 1.8-2
2025-01-28 06:08:19 status half-installed libnpth0t64:arm64 1.8-2
2025-01-28 06:08:19 status unpacked libnpth0t64:arm64 1.8-2
2025-01-28 06:08:19 install libp11-kit0:arm64 <none> 0.25.5-3
2025-01-28 06:08:19 status half-installed libp11-kit0:arm64 0.25.5-3
2025-01-28 06:08:19 status unpacked libp11-kit0:arm64 0.25.5-3
2025-01-28 06:08:20 install libpsl5t64:arm64 <none> 0.21.2-1.1+b1
2025-01-28 06:08:20 status half-installed libpsl5t64:arm64 0.21.2-1.1+b1
2025-01-28 06:08:20 status unpacked libpsl5t64:arm64 0.21.2-1.1+b1
2025-01-28 06:08:20 install libreadline8t64:arm64 <none> 8.2-6
2025-01-28 06:08:20 status half-installed libreadline8t64:arm64 8.2-6
2025-01-28 06:08:21 status unpacked libreadline8t64:arm64 8.2-6
2025-01-28 06:08:21 install libsasl2-2:arm64 <none> 2.1.28+dfsg1-8+b1
2025-01-28 06:08:21 status half-installed libsasl2-2:arm64 2.1.28+dfsg1-8+b1
2025-01-28 06:08:21 status unpacked libsasl2-2:arm64 2.1.28+dfsg1-8+b1
2025-01-28 06:08:21 install libsasl2-modules-db:arm64 <none> 2.1.28+dfsg1-8+b1
2025-01-28 06:08:21 status half-installed libsasl2-modules-db:arm64 2.1.28+dfsg1-8+b1
2025-01-28 06:08:21 status unpacked libsasl2-modules-db:arm64 2.1.28+dfsg1-8+b1
2025-01-28 06:08:22 install libsqlite3-0:arm64 <none> 3.46.1-1
2025-01-28 06:08:22 status half-installed libsqlite3-0:arm64 3.46.1-1
2025-01-28 06:08:22 status unpacked libsqlite3-0:arm64 3.46.1-1
2025-01-28 06:08:22 install libsystemd-shared:arm64 <none> 257.2-1
2025-01-28 06:08:22 status half-installed libsystemd-shared:arm64 257.2-1
2025-01-28 06:08:23 status unpacked libsystemd-shared:arm64 257.2-1
2025-01-28 06:08:23 install libtasn1-6:arm64 <none> 4.19.0-3+b3
2025-01-28 06:08:23 status half-installed libtasn1-6:arm64 4.19.0-3+b3
2025-01-28 06:08:23 status unpacked libtasn1-6:arm64 4.19.0-3+b3
2025-01-28 06:08:23 install libunistring5:arm64 <none> 1.3-1
2025-01-28 06:08:23 status half-installed libunistring5:arm64 1.3-1
2025-01-28 06:08:24 status unpacked libunistring5:arm64 1.3-1
2025-01-28 06:08:24 install openssl:arm64 <none> 3.4.0-2
2025-01-28 06:08:24 status half-installed openssl:arm64 3.4.0-2
2025-01-28 06:08:25 status unpacked openssl:arm64 3.4.0-2
2025-01-28 06:08:25 install pinentry-curses:arm64 <none> 1.3.1-2
2025-01-28 06:08:25 status half-installed pinentry-curses:arm64 1.3.1-2
2025-01-28 06:08:25 status unpacked pinentry-curses:arm64 1.3.1-2
2025-01-28 06:08:25 install readline-common:all <none> 8.2-6
2025-01-28 06:08:25 status half-installed readline-common:all 8.2-6
2025-01-28 06:08:25 status unpacked readline-common:all 8.2-6
2025-01-28 06:08:25 install systemd:arm64 <none> 257.2-1
2025-01-28 06:08:25 status half-installed systemd:arm64 257.2-1
2025-01-28 06:08:28 status unpacked systemd:arm64 257.2-1
2025-01-28 06:08:28 install wget:arm64 <none> 1.24.5-2
2025-01-28 06:08:28 status half-installed wget:arm64 1.24.5-2
2025-01-28 06:08:28 status unpacked wget:arm64 1.24.5-2
2025-01-28 06:08:28 trigproc libc-bin:arm64 2.40-3 <none>
2025-01-28 06:08:28 status half-configured libc-bin:arm64 2.40-3
2025-01-28 06:08:29 status installed libc-bin:arm64 2.40-3
2025-01-28 06:08:29 startup packages configure
2025-01-28 06:08:29 configure adduser:all 3.137 <none>
2025-01-28 06:08:29 status unpacked adduser:all 3.137
2025-01-28 06:08:29 status half-configured adduser:all 3.137
2025-01-28 06:08:29 status installed adduser:all 3.137
2025-01-28 06:08:29 configure libnpth0t64:arm64 1.8-2 <none>
2025-01-28 06:08:29 status triggers-pending libc-bin:arm64 2.40-3
2025-01-28 06:08:29 status unpacked libnpth0t64:arm64 1.8-2
2025-01-28 06:08:29 status half-configured libnpth0t64:arm64 1.8-2
2025-01-28 06:08:29 status installed libnpth0t64:arm64 1.8-2
2025-01-28 06:08:29 configure libapparmor1:arm64 3.1.7-1+b3 <none>
2025-01-28 06:08:29 status unpacked libapparmor1:arm64 3.1.7-1+b3
2025-01-28 06:08:29 status half-configured libapparmor1:arm64 3.1.7-1+b3
2025-01-28 06:08:29 status installed libapparmor1:arm64 3.1.7-1+b3
2025-01-28 06:08:29 configure libgpg-error0:arm64 1.51-3 <none>
2025-01-28 06:08:29 status unpacked libgpg-error0:arm64 1.51-3
2025-01-28 06:08:29 status half-configured libgpg-error0:arm64 1.51-3
